sender,receiver,amount,ip,timestamp,status,isFraud
user46,7056314433,25088,65.222.161.127,2026-02-05 23:59:53,success,0
user39,9789210963,8528,53.58.188.176,2026-03-10 08:18:45,success,0
user26,9227927556,15633,9.165.124.225,2026-02-14 04:42:06,fraud,1
user8,7231974231,47767,125.165.57.211,2026-03-01 19:36:20,success,0
user13,6465747973,29071,75.225.80.81,2026-01-26 02:15:17,success,0
user18,9658744891,2801,27.64.145.254,2026-02-15 04:02:24,success,0
user47,8277989265,26031,172.204.255.252,2026-02-05 04:58:11,fraud,1
user40,7480401733,25077,18.136.82.102,2026-01-14 10:48:35,success,0
user4,7649993614,12380,174.244.98.125,2026-02-10 13:53:47,success,0
user24,8806048970,7515,121.168.72.190,2026-01-22 07:58:09,success,0
user26,7688825367,26913,82.232.41.174,2026-03-08 07:02:11,fraud,1
user50,6003406872,13898,99.235.222.58,2026-01-26 22:34:21,success,0
user32,8044635545,49010,177.48.199.82,2026-02-19 02:54:44,fraud,1
user33,9799593578,43274,106.147.202.230,2026-02-20 01:20:17,fraud,1
user6,8691628647,7589,75.246.165.209,2026-01-06 05:21:56,success,0
user1,8890999307,6287,106.56.36.139,2026-02-04 14:21:42,success,0
user7,6140505789,3143,83.154.144.119,2026-03-21 08:40:11,success,0
user32,8688814058,9135,21.59.199.48,2026-03-10 15:06:52,success,0
user22,8494575672,48051,91.163.52.74,2026-02-19 14:38:09,success,0
user23,8914535374,3450,143.58.181.75,2026-01-21 07:01:38,success,0
user17,6948417094,17967,222.249.202.208,2026-02-20 05:38:58,fraud,1
user46,9234618314,18216,11.131.2.76,2026-03-13 12:18:01,fraud,1
user25,8253030394,696,11.41.38.150,2026-02-13 22:23:34,success,0
user47,6607178989,43531,171.212.37.67,2026-02-10 12:50:11,fraud,1
user6,8986087644,49730,2.27.79.10,2026-02-16 09:08:59,fraud,1
user40,7770996323,39053,244.179.246.24,2026-02-07 07:21:39,fraud,1
user48,6657460620,7370,197.91.47.141,2026-01-06 18:10:21,success,0
user47,7503247381,18412,90.173.252.155,2026-03-19 16:09:26,success,0
user1,9331967248,1924,74.254.194.52,2026-02-25 05:45:22,success,0
user26,8073208184,49164,135.94.148.181,2026-01-20 13:43:49,fraud,1
user33,6769839654,49667,146.173.110.30,2026-01-15 18:47:54,fraud,1
user47,8735710421,31514,89.207.123.101,2026-03-10 00:17:44,success,0
user46,9446410922,18141,124.238.201.94,2026-01-20 21:47:54,fraud,1
user47,8414690782,27774,200.197.237.29,2026-02-25 04:52:55,success,0
user40,9856495697,6127,138.183.39.33,2026-01-25 21:07:00,success,0
user32,6111410941,2945,248.126.228.152,2026-02-10 17:53:10,success,0
user46,7876651452,34203,25.109.114.20,2026-02-09 07:18:18,fraud,1
user42,6499833903,25536,48.136.158.137,2026-02-23 03:25:58,success,0
user20,8916608558,15450,183.202.113.16,2026-01-15 10:39:31,success,0
user11,7316918862,36554,127.94.83.13,2026-03-20 05:44:32,success,0
user46,8526354227,2065,241.254.155.36,2026-02-15 09:21:06,success,0
user48,9676109428,43504,254.110.187.89,2026-03-18 01:18:14,fraud,1
user25,6788447714,33236,137.187.196.172,2026-01-07 15:29:57,success,0
user33,8890856566,18,14.140.138.66,2026-01-19 20:00:41,success,0
user32,8379108052,47577,52.166.99.83,2026-01-03 00:39:39,fraud,1
user5,6765378279,47636,124.140.93.162,2026-02-07 23:52:01,success,0
user50,9977645899,33700,198.54.101.47,2026-03-17 04:41:10,fraud,1
user33,6181732739,24557,47.1.58.18,2026-02-20 21:52:10,fraud,1
user50,7944129507,19133,231.130.27.131,2026-01-16 03:29:49,fraud,1
user43,9944331650,46525,45.180.57.83,2026-02-15 14:38:05,fraud,1
user36,8041683146,41949,195.171.125.161,2026-01-21 00:14:51,fraud,1
user12,7293038745,23021,206.168.114.234,2026-03-03 11:01:18,success,0
user25,9712674503,3593,245.207.112.17,2026-01-01 22:29:44,success,0
user6,8284913326,15042,156.68.65.149,2026-01-04 15:16:16,success,0
user14,7516291339,22498,251.14.87.242,2026-02-07 02:34:45,fraud,1
user27,9506490495,2393,244.184.117.90,2026-03-03 18:10:56,success,0
user31,8477645743,41872,155.38.119.190,2026-02-09 02:08:02,fraud,1
user42,8856240284,34523,172.221.129.4,2026-02-09 22:13:39,fraud,1
user50,8299997687,12404,111.179.252.201,2026-03-19 10:09:27,success,0
user19,6793390168,45451,168.177.126.69,2026-01-21 19:34:43,success,0
user16,9549864602,40858,239.199.1.89,2026-02-17 16:30:32,success,0
user45,7913039812,756,225.133.236.230,2026-02-08 23:03:20,success,0
user42,7393146673,15204,37.67.19.177,2026-02-05 11:41:43,fraud,1
user49,8786460647,8860,111.118.23.225,2026-02-11 19:39:54,success,0
user20,6173531562,24012,148.103.182.250,2026-03-18 23:47:22,fraud,1
user10,8550504310,3234,155.250.20.149,2026-03-02 04:48:06,success,0
user31,8314526072,2884,198.198.246.177,2026-02-19 19:27:47,success,0
user5,6973176376,34156,74.211.236.135,2026-03-17 08:06:28,success,0
user18,9525835922,46214,201.33.62.55,2026-02-25 06:09:15,fraud,1
user41,6827901422,17680,36.83.179.203,2026-02-17 23:28:23,fraud,1
user14,7414749131,21392,220.219.125.49,2026-02-15 07:42:00,fraud,1
user12,8574775719,8175,190.159.136.230,2026-02-28 13:39:34,success,0
user42,8162844347,30847,103.40.66.239,2026-03-18 00:59:54,fraud,1
user8,8590411942,39913,208.90.195.255,2026-01-20 03:06:33,fraud,1
user44,8933056638,25073,53.142.190.10,2026-01-30 08:19:21,fraud,1
user8,9229635883,27394,170.11.16.2,2026-01-09 12:46:29,fraud,1
user19,7151155452,45869,99.210.169.177,2026-02-14 07:10:20,fraud,1
user32,8335963769,16960,188.185.61.218,2026-02-14 00:48:02,fraud,1
user25,7051069435,20851,236.63.72.204,2026-01-02 17:55:22,fraud,1
user34,7138647634,4537,13.203.51.157,2026-03-03 00:01:05,success,0
user42,9682245708,21010,27.24.120.58,2026-03-13 07:44:52,success,0
user12,8732982472,26343,152.134.46.150,2026-02-15 17:25:54,fraud,1
user3,6244642752,11894,102.139.98.3,2026-01-12 12:31:04,success,0
user42,8831654309,46063,70.164.212.10,2026-02-27 19:06:40,fraud,1
user33,9841163327,47334,86.187.162.155,2026-02-16 04:14:10,fraud,1
user40,7893372385,5585,7.253.94.88,2026-01-20 03:55:18,success,0
user36,7250516999,669,180.231.25.177,2026-01-08 14:02:00,success,0
user43,7574968988,31481,177.253.120.76,2026-02-19 00:25:43,fraud,1
user29,6244133985,29590,38.125.12.9,2026-02-25 07:39:22,success,0
user15,8132088070,31985,197.178.223.57,2026-01-10 22:57:33,success,0
user35,7146066988,42062,200.96.234.51,2026-01-18 14:21:13,success,0
user16,6322708017,3162,146.251.150.255,2026-02-08 08:09:32,success,0
user7,6404553509,11503,231.170.93.45,2026-03-10 14:54:12,success,0
user12,7791022745,42597,200.100.125.221,2026-02-25 01:57:25,success,0
user47,7112713310,3914,93.173.59.143,2026-01-05 01:39:01,success,0
user23,7974196906,1863,76.187.62.110,2026-01-07 18:10:03,success,0
user36,9387870008,22304,169.207.67.21,2026-01-30 22:03:54,success,0
user35,9112928327,20618,158.48.178.249,2026-02-17 09:40:09,success,0
user41,7976388335,21124,1.147.88.204,2026-02-10 04:52:59,success,0
user48,7028952311,10035,227.177.160.252,2026-01-16 21:53:04,success,0
user33,9214708833,31041,112.139.175.109,2026-01-19 02:00:34,fraud,1
user40,7978167324,25035,130.62.185.214,2026-01-26 03:10:48,success,0
user4,7791945883,27283,174.230.200.231,2026-01-26 14:35:16,success,0
user12,8411443737,42495,136.139.115.181,2026-01-29 15:01:32,success,0
user50,9040207388,33867,102.182.160.20,2026-01-09 05:35:07,success,0
user37,8094161712,38820,50.99.102.29,2026-01-01 00:02:29,fraud,1
user6,7187356804,26452,53.84.203.215,2026-02-19 16:28:55,success,0
user17,8383557145,12466,20.113.90.236,2026-01-21 17:26:32,success,0
user20,6723798087,22494,53.57.218.180,2026-01-02 22:18:12,fraud,1
user42,9717067740,42043,95.129.199.20,2026-03-02 06:19:59,success,0
user44,7109721707,42681,220.11.227.63,2026-02-09 13:50:38,fraud,1
user26,9824343417,22420,249.183.253.69,2026-01-13 11:57:45,fraud,1
user11,8102563429,32440,231.128.48.193,2026-03-19 10:38:45,fraud,1
user2,9882086928,45103,119.18.51.135,2026-02-05 19:00:24,success,0
user7,6484900856,41583,17.208.14.163,2026-01-26 21:37:44,fraud,1
user48,6983674781,38672,209.106.146.167,2026-03-11 04:13:11,fraud,1
user39,9398625186,25244,212.137.121.14,2026-01-16 07:03:27,fraud,1
user25,8420468299,9742,216.7.144.130,2026-03-09 18:58:52,success,0
user7,8545769920,28090,103.107.189.207,2026-02-19 10:10:27,success,0
user8,6988796561,42525,202.211.67.210,2026-02-22 19:52:50,success,0
user4,7269045977,33387,140.74.81.90,2026-03-04 18:11:25,success,0
user20,6849647218,20535,135.35.225.178,2026-02-05 16:33:39,fraud,1
user34,8422786904,24932,235.20.47.151,2026-02-19 06:30:52,fraud,1
user17,6865350170,32388,231.106.25.224,2026-03-20 11:22:35,success,0
user12,8433473187,38447,139.143.218.250,2026-03-01 17:50:12,fraud,1
user28,6351040696,3022,200.204.61.188,2026-03-06 13:43:43,success,0
user8,7767700024,48723,152.95.120.137,2026-02-22 03:55:18,success,0
user37,6882036204,35705,203.107.132.153,2026-02-11 09:28:22,success,0
user35,6028303536,41177,180.241.138.200,2026-02-21 17:24:37,success,0
user33,6087072969,39269,211.239.75.170,2026-01-11 04:14:37,fraud,1
user36,9187083507,36508,170.79.135.18,2026-01-30 19:59:30,success,0
user12,7195538715,41795,169.197.114.240,2026-02-10 15:11:26,success,0
user30,6977663759,19375,188.39.93.102,2026-03-17 16:01:13,fraud,1
user48,8363162786,12790,27.30.108.125,2026-03-07 08:48:06,success,0
user24,7708337055,40874,116.189.145.96,2026-02-12 20:15:18,fraud,1
user33,8936522544,33938,101.205.153.131,2026-01-02 02:45:50,success,0
user12,9292572884,6516,194.62.226.102,2026-03-13 20:10:44,success,0
user32,6318413338,19124,10.10.110.174,2026-01-22 13:49:01,fraud,1
user41,7622044281,4553,168.218.159.153,2026-03-20 18:43:17,success,0
user47,9346513186,49449,252.48.210.35,2026-01-02 07:11:00,fraud,1
user2,6611043783,27279,75.143.45.171,2026-01-31 18:10:43,success,0
user36,9596827600,13958,164.115.139.239,2026-03-06 03:12:11,success,0
user46,8614454008,5336,55.207.35.144,2026-03-18 00:39:36,success,0
user47,8449033249,127,142.149.51.253,2026-03-04 07:18:00,success,0
user2,9552850521,23456,183.243.228.100,2026-02-27 13:22:37,success,0
user38,7082731292,16933,226.15.253.120,2026-02-19 10:51:09,success,0
user21,8705647054,15824,53.9.92.98,2026-03-21 06:48:34,success,0
user46,6886915564,31656,227.150.60.72,2026-01-06 16:19:33,fraud,1
user42,8672151652,101,147.34.10.139,2026-02-13 00:28:52,success,0
user4,6222748516,26657,70.64.43.206,2026-02-19 04:32:28,success,0
user45,6399767599,49151,246.198.128.138,2026-03-18 07:49:18,success,0
user12,8996898876,7154,223.86.1.143,2026-01-02 08:13:58,success,0
user50,6579806544,44636,53.226.22.41,2026-02-19 14:44:05,fraud,1
user5,7775376410,17574,179.61.143.29,2026-03-04 00:27:52,success,0
user11,8019620721,39980,106.158.160.106,2026-01-22 16:36:32,fraud,1
user44,8327920747,30957,29.3.164.152,2026-03-04 11:24:01,fraud,1
user42,6489856594,17133,234.56.67.112,2026-02-09 02:10:02,success,0
user4,6024330093,29229,134.120.186.144,2026-03-10 22:37:05,success,0
user47,9064418353,41624,161.165.216.73,2026-01-25 20:15:47,fraud,1
user6,8376653084,23508,40.158.68.29,2026-03-14 09:04:16,success,0
user44,6680307984,47217,1.218.221.20,2026-02-06 21:31:52,fraud,1
user23,8172586175,25019,122.174.58.4,2026-03-02 03:04:40,fraud,1
user39,9925129544,9776,152.142.227.32,2026-01-17 00:48:06,success,0
user28,7112169873,34092,6.244.4.168,2026-03-10 06:50:56,success,0
user27,9739067636,29532,42.203.54.165,2026-02-07 09:44:27,success,0
user13,9842004605,36864,29.134.105.183,2026-03-04 08:02:44,success,0
user9,8364340993,32503,100.160.184.135,2026-01-20 23:27:51,success,0
user34,8456992629,48305,25.3.131.107,2026-02-02 02:28:52,fraud,1
user25,6058577710,24063,254.155.71.250,2026-02-28 15:13:45,success,0
user1,8755565412,48966,164.2.94.70,2026-01-14 14:58:48,success,0
user18,7314138623,31795,62.224.72.116,2026-02-15 22:52:19,fraud,1
user44,9899513810,1989,182.169.55.13,2026-03-01 18:33:33,success,0
user2,7618587590,46780,237.51.255.156,2026-03-21 06:29:06,fraud,1
user7,8560250600,5840,152.208.32.7,2026-01-11 10:47:04,success,0
user12,7776395424,17528,112.119.187.102,2026-03-21 10:21:50,success,0
user33,8821046248,17323,121.38.51.41,2026-01-05 03:25:12,success,0
user11,6503499152,35796,97.135.15.111,2026-02-22 06:21:28,fraud,1
user40,6524062406,13459,157.253.186.147,2026-02-16 02:55:07,success,0
user2,8846520492,28451,165.250.178.220,2026-02-03 09:47:18,fraud,1
user39,6110475223,33317,104.226.97.188,2026-01-03 00:45:09,success,0
user43,9884426903,24359,237.213.211.21,2026-02-02 11:51:28,success,0
user24,9594597819,12498,20.89.24.179,2026-03-19 07:32:51,success,0
user29,8898430124,6460,170.108.179.72,2026-01-05 22:34:57,success,0
user34,8434901360,26084,51.100.207.253,2026-02-08 23:28:31,success,0
user20,6348394214,22517,213.153.74.63,2026-02-16 11:49:15,success,0
user26,7941064523,14749,23.26.196.212,2026-02-06 19:05:40,success,0
user9,6203845913,16609,89.226.37.123,2026-02-10 04:30:47,success,0
user27,6490116994,24028,161.6.231.238,2026-01-18 09:10:54,success,0
user8,9762746033,15777,127.115.29.30,2026-02-20 17:58:38,success,0
user35,9459637205,13568,246.59.223.60,2026-01-03 04:22:03,success,0
user13,8348507577,41930,136.197.249.217,2026-01-10 15:11:40,fraud,1
user14,6626157154,25392,191.255.212.165,2026-02-17 07:56:21,success,0
user33,6273362427,47908,7.58.88.152,2026-02-12 16:46:18,fraud,1
user20,7554278102,40421,254.223.217.18,2026-03-19 08:37:48,fraud,1
user30,6073546646,31625,24.82.156.152,2026-01-02 18:52:43,success,0
user39,7735717712,27445,160.249.158.37,2026-01-01 22:00:32,success,0
user20,7109961639,46417,156.90.181.46,2026-02-11 18:01:21,fraud,1
user10,9896234585,22776,180.31.210.12,2026-01-22 08:09:20,fraud,1
user29,7486180145,28300,226.169.74.2,2026-03-04 18:13:40,fraud,1
user23,6141274675,40233,15.208.77.156,2026-03-13 16:02:57,fraud,1
user42,6931947834,20938,166.224.125.30,2026-03-02 04:17:11,fraud,1
user19,8684840406,24017,25.73.230.180,2026-03-19 11:35:19,fraud,1
user37,7707287672,7810,106.41.69.70,2026-01-29 16:01:54,success,0
user50,9113420059,9542,197.192.120.142,2026-03-17 13:18:43,success,0
user42,9993453958,40926,118.211.143.209,2026-01-29 22:04:49,fraud,1
user37,6871958824,5554,210.235.20.95,2026-01-05 10:47:32,success,0
user36,7246087347,33827,127.167.145.224,2026-03-11 16:27:34,fraud,1
user14,7581628793,5229,205.223.88.11,2026-02-03 02:50:21,success,0
user9,7953098817,46378,222.20.231.191,2026-03-19 19:48:53,success,0
user1,7603847839,12634,184.147.152.93,2026-02-16 00:05:58,success,0
user38,8074284194,20211,69.10.116.203,2026-02-14 04:02:39,success,0
user33,6977697725,8152,12.81.231.68,2026-02-20 22:35:24,success,0
user5,6238792184,2507,131.124.161.83,2026-01-23 18:03:27,success,0
user42,7378424097,39049,254.163.141.145,2026-01-03 09:46:12,fraud,1
user18,6515886826,34513,207.250.108.25,2026-01-17 19:00:03,success,0
user10,6247356399,10779,194.111.187.55,2026-02-02 14:46:26,success,0
user40,9357074266,30833,187.220.11.60,2026-02-12 15:55:34,success,0
user1,9280571659,31252,147.22.27.157,2026-03-21 02:21:40,success,0
user22,6625909294,32344,41.77.189.151,2026-01-01 16:34:20,fraud,1
user18,9103559588,31875,208.93.214.113,2026-01-21 20:59:38,fraud,1
user36,8309741420,44726,162.113.206.228,2026-03-05 08:42:13,success,0
user45,9537648687,25714,140.20.37.125,2026-02-18 05:50:58,fraud,1
user37,6902335845,46560,140.227.127.153,2026-01-28 07:59:30,success,0
user42,6779083307,32068,204.114.203.119,2026-01-02 12:30:54,fraud,1
user2,6556861670,26397,78.245.143.116,2026-03-04 19:05:14,fraud,1
user3,9031712842,19048,149.144.195.133,2026-03-12 01:51:02,success,0
user13,6967230683,10920,229.33.188.29,2026-03-19 18:18:41,success,0
user33,6858289639,19823,9.170.66.106,2026-03-07 05:57:30,success,0
user39,8305608800,31566,90.241.176.128,2026-02-21 16:04:22,fraud,1
user11,7729750993,17621,1.127.194.137,2026-01-30 09:58:42,success,0
user14,7251150509,21323,13.255.68.93,2026-03-18 08:21:20,fraud,1
user22,8690281602,31764,88.210.76.8,2026-03-19 17:11:58,success,0
user12,6715367665,1470,227.181.166.116,2026-02-14 00:44:18,success,0
user49,7029804791,39659,98.125.26.148,2026-03-01 05:54:19,success,0
user29,7748725533,22473,226.223.237.13,2026-01-07 21:48:06,success,0
user46,8881146202,42249,70.41.255.82,2026-03-21 15:16:41,success,0
user47,6268781435,5640,66.198.55.234,2026-02-14 01:45:42,success,0
user4,9890705004,46828,73.144.3.81,2026-03-03 15:18:05,fraud,1
user29,6490984121,43684,148.110.1.48,2026-02-13 03:46:19,fraud,1
user3,7934630761,12432,223.64.196.83,2026-02-04 16:27:48,success,0
user22,9670672092,19522,248.69.48.153,2026-01-05 11:09:43,success,0
user10,6153443070,1524,152.128.223.154,2026-03-12 01:47:11,success,0
user32,6559061657,31149,116.32.66.232,2026-01-26 16:34:07,fraud,1
user46,8850944488,6538,186.36.75.150,2026-02-06 06:37:28,success,0
user24,7193868698,3695,129.39.235.213,2026-02-21 14:36:44,success,0
user5,9917094960,32430,199.8.60.240,2026-02-17 12:08:59,success,0
user7,9311644332,28188,119.107.168.159,2026-02-11 18:33:34,success,0
user30,8471325828,40961,138.236.105.246,2026-02-05 13:49:01,success,0
user37,7156911494,10227,123.29.241.173,2026-02-14 07:50:36,success,0
user11,7319354035,18906,40.169.251.36,2026-01-05 11:37:17,fraud,1
user14,9623586133,6697,15.29.130.57,2026-03-14 23:08:24,success,0
user42,8106790979,25819,3.14.30.255,2026-01-26 01:41:54,success,0
user11,7182627271,37147,150.146.48.201,2026-02-09 03:11:51,success,0
user6,9963091514,42792,71.124.227.205,2026-01-27 12:59:10,success,0
user8,8536101340,32075,245.223.151.232,2026-01-21 13:04:05,success,0
user45,9449537162,32138,87.3.136.47,2026-03-17 11:34:40,fraud,1
user44,8385672189,38950,205.212.104.93,2026-01-30 12:00:58,fraud,1
user20,7487782226,27644,61.39.122.248,2026-01-06 19:56:42,fraud,1
user38,8394092920,22065,232.45.118.195,2026-02-10 00:15:33,success,0
user26,9140066407,47701,73.143.107.23,2026-01-20 13:51:26,fraud,1
user49,6487792737,48652,53.114.32.55,2026-01-15 20:01:25,success,0
user24,7612070222,38190,33.191.172.49,2026-01-28 08:12:01,fraud,1
user26,8141852508,33057,240.61.17.241,2026-02-28 05:22:03,fraud,1
user40,6337743479,20695,150.198.120.225,2026-02-17 01:48:07,success,0
user17,9060865322,27609,168.104.36.189,2026-03-09 19:37:33,success,0
user26,7841247573,49207,213.39.180.138,2026-03-17 06:11:30,success,0
user17,8806415081,30132,24.34.182.207,2026-01-31 17:42:22,fraud,1
user25,9299000535,8887,103.151.215.227,2026-01-13 16:20:41,success,0
user47,6010430357,9475,205.132.238.9,2026-01-16 03:59:07,success,0
user22,9584286381,37814,122.111.178.78,2026-02-09 11:41:01,fraud,1
user24,6746768942,49380,157.45.106.83,2026-01-10 21:24:05,success,0
user12,9954411940,43808,91.156.180.33,2026-01-23 10:36:16,fraud,1
user21,6559682312,45657,60.200.134.67,2026-02-05 06:26:03,fraud,1
user12,6542386751,10893,57.74.56.192,2026-01-09 07:13:31,success,0
user11,8677877083,49750,161.176.184.117,2026-01-24 20:06:52,fraud,1
user7,9617342386,20899,36.221.122.42,2026-03-19 00:08:24,success,0
user13,8530375327,11877,34.171.78.133,2026-02-19 22:20:14,success,0
user22,9652843009,8204,196.36.12.253,2026-02-25 22:00:00,success,0
user30,7174239644,7428,147.98.162.111,2026-01-03 15:56:00,success,0
user30,7514560947,27433,128.5.189.177,2026-03-20 11:04:15,fraud,1
user19,9555564125,42863,97.119.94.16,2026-02-01 04:35:37,fraud,1
user42,6216340058,17354,111.153.238.238,2026-01-05 14:09:52,fraud,1
user38,8783741080,23713,251.14.221.70,2026-02-16 19:53:14,success,0
user24,6866076783,17175,21.158.58.95,2026-02-11 05:08:25,success,0
user39,6304944283,8418,116.60.79.189,2026-01-01 02:41:15,success,0
user41,6833582086,14297,46.96.124.186,2026-03-01 05:49:14,success,0
user3,6392771375,44434,67.252.155.221,2026-03-16 15:35:01,fraud,1
user33,6549156738,49589,182.244.89.194,2026-01-28 10:34:26,fraud,1
user28,7607714871,10005,45.35.34.8,2026-02-09 11:28:54,success,0
